"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","calcium","iron","selenium","zinc","vitamin_a","omega_3","protein","ca_rni","fe_rni","se_rni","zn_rni","vita_rni","om_rni","nutrient_density","lmat"
"Senegal","Western Africa","Africa","Lower middle income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Small-scale",279.79,129.046491249793,0.842187754817239,84.7341189919898,0.947678526318504,9.75314975583309,0.251345186787624,18.3245912136893,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,18.6
"Sierra Leone","Western Africa","Africa","Low income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Large-scale",1998.77,129.046491249793,0.842187754817239,84.7341189919898,0.947678526318504,9.75314975583309,0.251345186787624,18.3245912136893,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,18.6
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pterocaesio chrysozona","Reef-associated fishes","Marine","Large-scale",1270.048604355,74.4681518600385,0.954043680114946,35.0041264842828,1.27900022621101,86.5384128375925,0.164434114170855,19.203988497643,7.44681518600385,3.24504653100322,100,26.1020454328778,17.3076825675185,14.9485558337141,169.050145551117,13.5
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pterocaesio chrysozona","Reef-associated fishes","Marine","Small-scale",149.038617451919,74.4681518600385,0.954043680114946,35.0041264842828,1.27900022621101,86.5384128375925,0.164434114170855,19.203988497643,7.44681518600385,3.24504653100322,100,26.1020454328778,17.3076825675185,14.9485558337141,169.050145551117,13.5
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pterocaesio digramma","Reef-associated fishes","Marine","Large-scale",1092.612746,46.5044831460692,0.705719918072631,33.7016010263343,1.15737998552078,126.317236270774,0.153428408644166,19.0391473346916,4.65044831460692,2.40040788460078,100,23.6199997045058,25.2634472541547,13.9480371494696,169.882340307338,18.5
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pterocaesio digramma","Reef-associated fishes","Marine","Small-scale",157.865355622517,46.5044831460692,0.705719918072631,33.7016010263343,1.15737998552078,126.317236270774,0.153428408644166,19.0391473346916,4.65044831460692,2.40040788460078,100,23.6199997045058,25.2634472541547,13.9480371494696,169.882340307338,18.5
"Saint Lucia","Caribbean","Americas","Upper middle income","Pterois volitans","Reef-associated fishes","Marine","Small-scale",3.8944089544,55.3754934258106,0.716235968109143,45.0734704121569,0.906100093404399,101.424447723786,0.226992060503129,18.7754412707102,5.53754934258107,2.436176762276,100,18.4918386409061,20.2848895447571,20.6356418639208,167.386096154441,24.2
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Pterois volitans","Reef-associated fishes","Marine","Small-scale",10.3066666666667,55.3754934258106,0.716235968109143,45.0734704121569,0.906100093404399,101.424447723786,0.226992060503129,18.7754412707102,5.53754934258107,2.436176762276,100,18.4918386409061,20.2848895447571,20.6356418639208,167.386096154441,24.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pteroplatytrygon violacea","Sharks, rays, chimaeras","Marine","Large-scale",4.957,32.2802655143755,1.39439231510889,19.6904048672344,0.555791062114429,17.8107364860748,0.396681983811903,22.3975778186433,3.22802655143755,4.74283100377173,75.7323264124399,11.3426747370292,3.56214729721496,36.0619985283548,134.670004530248,59.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pteroplatytrygon violacea","Sharks, rays, chimaeras","Marine","Small-scale",0.412491484377618,32.2802655143755,1.39439231510889,19.6904048672344,0.555791062114429,17.8107364860748,0.396681983811903,22.3975778186433,3.22802655143755,4.74283100377173,75.7323264124399,11.3426747370292,3.56214729721496,36.0619985283548,134.670004530248,59.7
"Congo","Middle Africa","Africa","Lower middle income","Pteroscion peli","Miscellaneous coastal fishes","Marine","Large-scale",1616.6,217.271017391737,1.11888680695242,59.4109058529895,1.73604398092967,28.3506133231685,0.46950079666365,17.6845060758519,21.7271017391737,3.80573743861367,100,35.4294689985647,5.67012266463369,42.6818906057864,209.314321446772,15
"Gambia","Western Africa","Africa","Low income","Pteroscion peli","Miscellaneous coastal fishes","Inland","Small-scale",14.625,217.271017391737,1.11888680695242,59.4109058529895,1.73604398092967,28.3506133231685,0.46950079666365,17.6845060758519,21.7271017391737,3.80573743861367,100,35.4294689985647,5.67012266463369,42.6818906057864,209.314321446772,15
"Bangladesh","Southern Asia","Asia","Lower middle income","Pterotolithus maculatus","Miscellaneous coastal fishes","Marine","Large-scale",3297.25,172.661276177483,0.845892917481174,64.8302857383372,1.6764264425511,32.4793909213626,0.309799425086179,17.2124050615158,17.2661276177483,2.87718679415365,100,34.2127845418591,6.49587818427252,28.1635840987436,189.015561236777,26.5
"Bangladesh","Southern Asia","Asia","Lower middle income","Pterotolithus maculatus","Miscellaneous coastal fishes","Marine","Small-scale",32796.88,172.661276177483,0.845892917481174,64.8302857383372,1.6764264425511,32.4793909213626,0.309799425086179,17.2124050615158,17.2661276177483,2.87718679415365,100,34.2127845418591,6.49587818427252,28.1635840987436,189.015561236777,26.5
"Mexico","North America","Americas","Upper middle income","Pterygoplichthys disjunctivus","Freshwater catfishes","Inland","Small-scale",7.59,112.646917622395,1.18162922625877,85.0227207566681,1.66220801261145,15.0798483128977,0.169225734708731,16.1910542300524,11.2646917622395,4.01914702809104,100,33.9226125022745,3.01596966257954,15.3841577007937,167.606578655978,39.1
"Brazil","South America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",10.726425,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Guinea Bissau","Western Africa","Africa","Low income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",1.289,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Rachycentron canadum","Reef-associated fishes","Marine","Large-scale",1221.15903701895,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",176.421519079978,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Mexico","North America","Americas","Upper middle income","Rachycentron canadum","Reef-associated fishes","Inland","Small-scale",0.88925,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Mexico","North America","Americas","Upper middle income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",176.184069425,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Senegal","Western Africa","Africa","Lower middle income","Rachycentron canadum","Reef-associated fishes","Marine","Large-scale",1,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Senegal","Western Africa","Africa","Lower middle income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",158.268,22.1085532112729,1.06770128040671,32.6478091875375,0.707236449874264,19.222260184869,0.258896289375866,19.0175813498861,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,61.9
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",160.8825,33.7204099123554,0.799058999002562,22.6859378958656,0.570501816652234,9.53621776485547,0.739884956791902,17.1430995308944,3.37204099123554,2.71788775170939,87.2536072917906,11.6428942173925,1.90724355297109,67.2622687992638,174.155942604363,59.2
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",54.7484,33.7204099123554,0.799058999002562,22.6859378958656,0.570501816652234,9.53621776485547,0.739884956791902,17.1430995308944,3.37204099123554,2.71788775170939,87.2536072917906,11.6428942173925,1.90724355297109,67.2622687992638,174.155942604363,59.2
"Congo","Middle Africa","Africa","Lower middle income","Raja miraletus","Sharks, rays, chimaeras","Marine","Large-scale",433.86,50.6847577760039,1.30487476642302,22.8732993474096,0.837691000779907,11.4135790144565,1.15789881798587,15.9720055000033,5.06847577760039,4.43834954565654,87.9742282592678,17.095734709794,2.2827158028913,100,216.85950409521,46.5
"Congo","Middle Africa","Africa","Lower middle income","Raja miraletus","Sharks, rays, chimaeras","Marine","Small-scale",76.68,50.6847577760039,1.30487476642302,22.8732993474096,0.837691000779907,11.4135790144565,1.15789881798587,15.9720055000033,5.06847577760039,4.43834954565654,87.9742282592678,17.095734709794,2.2827158028913,100,216.85950409521,46.5
"Gambia","Western Africa","Africa","Low income","Raja miraletus","Sharks, rays, chimaeras","Marine","Small-scale",18.5666666666667,50.6847577760039,1.30487476642302,22.8732993474096,0.837691000779907,11.4135790144565,1.15789881798587,15.9720055000033,5.06847577760039,4.43834954565654,87.9742282592678,17.095734709794,2.2827158028913,100,216.85950409521,46.5
"Senegal","Western Africa","Africa","Lower middle income","Raja radula","Sharks, rays, chimaeras","Marine","Large-scale",8.5,46.9700210806564,1.02847907298295,26.2860495451215,0.633574663445524,9.39423948490293,0.664304984196467,17.7813166795922,4.69700210806564,3.4982281393978,100,12.9300951723576,1.87884789698059,60.3913621996788,183.39553551648,39.1
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",75.8,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"Sierra Leone","Western Africa","Africa","Low income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",30,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",137.8716,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"Congo DR","Middle Africa","Africa","Low income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",119.405,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",42.7345,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"India","Southern Asia","Asia","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",143.88,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"Morocco","Northern Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",1250.21614833333,17.614807731878,0.452877780713099,19.6561858489995,0.404546195821539,11.0047143829893,0.605343965333772,16.0506849119762,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,59.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Rasbora argyrotaenia","Carps, barbels and other cyprinids","Inland","Small-scale",3717,552.798131771477,1.20504738895599,47.5941508104555,3.61985045460218,147.094366706278,0.254208499011269,17.5581043598557,55.2798131771477,4.09880064270745,100,73.8744990735139,29.4188733412555,23.109863546479,285.781849781104,8.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Rasbora tawarensis","Carps, barbels and other cyprinids","Inland","Small-scale",701.5,507.940202461201,1.09412796688635,41.7082062606248,2.8898573330879,300.872340252293,0.435521041610363,18.4067204004959,50.7940202461201,3.72152369689235,100,58.9766802670999,60.1744680504585,39.5928219645784,313.259514225149,8.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Miscellaneous pelagic fishes","Marine","Small-scale",9.15549447951473,276.954573626855,3.48867590035649,45.3410459747161,1.59542448056842,15.5729635696337,0.53128806849871,20.2005753186739,27.6954573626855,11.8662445590357,100,32.5596832769065,3.11459271392674,48.2989153180645,223.534893230619,57.8106060606061
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Rastrelliger brachysoma","Miscellaneous pelagic fishes","Marine","Large-scale",185728.283226457,349.806019019815,4.00551584656147,43.6492093346682,2.00153379654315,11.9598161371518,0.686240885161674,19.6384938632596,34.9806019019816,13.6242035597329,100,40.8476285008807,2.39196322743035,62.3855350146976,254.229932204723,14.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Rastrelliger brachysoma","Miscellaneous pelagic fishes","Marine","Small-scale",19085.6833212219,349.806019019815,4.00551584656147,43.6492093346682,2.00153379654315,11.9598161371518,0.686240885161674,19.6384938632596,34.9806019019816,13.6242035597329,100,40.8476285008807,2.39196322743035,62.3855350146976,254.229932204723,14.8
